time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.518728442371,4.46000118581,17.4460243396,0.402063691312,6.1988708239,0.0,0.0693142789317,5.19649044067,4.56787530998,0.19126134916,-0.132370175233,0.0,419.48521584685585,421.45078044898634,419.84558705751084,420.4135386748716
2.760000000000002,-0.513080386715,4.77840885867,17.7188359569,0.415160213421,6.19830787096,0.0,0.118991651381,5.4178168914,4.52500923598,0.176062109787,-0.103789233402,0.0,441.0988833258367,443.4396205153227,443.13643783770823,441.9188559562869
2.820000000000002,-0.504581333503,5.10959824659,17.9874724442,0.428268058796,6.19709132858,0.0,0.164410834853,5.62251384234,4.42901075836,0.192374788813,-0.0804391097588,0.0,424.956487437784,426.9455096051241,424.3187194067947,425.75064694457757
2.880000000000002,-0.493250737602,5.4535957018,18.2510769835,0.441524284619,6.19233851785,0.0,0.213638459325,5.84473043619,4.35703750887,0.176782860957,-0.0784356250149,0.0,434.7801010264066,434.9427049938537,436.81695147905907,435.5492895424678
2.940000000000002,-0.478920833869,5.81096267773,18.5099763535,0.459219525653,6.18872395501,0.0,0.264267938989,6.06847490848,4.27195881586,0.146392126194,-0.0911439723506,0.0,433.07087652122016,431.9945724948808,434.478988010036,431.9503652879424
3.000000000000002,-0.461657647542,6.18149118441,18.7627339984,0.468242547856,6.20877509883,0.0,0.309683656541,6.28283843591,4.15308717097,0.15068493035,-0.0369926892285,0.0,419.61196349114084,424.2833706634017,422.52948998331993,422.92122874780455
3.0600000000000023,-0.442034614746,6.56434838247,19.0070623264,0.487050367155,6.2108102758,0.0,0.344254739094,6.48002196454,3.99065566175,0.183739474182,-0.0608205599107,0.0,407.3715309401256,405.2332373640082,405.7436949985803,408.7288113790454
3.1200000000000023,-0.420110381563,6.96077401086,19.2444470793,0.501590072546,6.20723371363,0.0,0.386805269252,6.73474625871,3.9211039186,0.161964455995,-0.0652086343506,0.0,442.68552690184885,442.32139903756047,444.3958407834527,442.63709870758373
3.1800000000000024,-0.395539765743,7.37284455822,19.4779385947,0.511369447493,6.204043518,0.0,0.43244863487,7.0010736727,3.86108513497,0.163733810571,-0.0570218025483,0.0,448.7060645817583,449.3675852712882,448.4085940346104,448.5772368710565
3.2400000000000024,-0.368426599451,7.79950675557,19.7051355071,0.523104562232,6.20494593553,0.0,0.47126038383,7.22138765234,3.71176500881,0.177723887463,-0.0354122706323,0.0,415.47432883416025,417.3634208563762,418.2032501143154,419.449427619574
3.3000000000000025,-0.338862777555,8.24037815949,19.9248200091,0.541994206164,6.20552480816,0.0,0.514079295945,7.47506995486,3.60983102311,0.207964419708,-0.054664465276,0.0,438.00704313683724,436.40156364684555,435.76033707160167,438.31654516352575
3.3600000000000025,-0.306550354889,8.69791667687,20.1403171319,0.554505175398,6.20557731451,0.0,0.562925698101,7.77634611236,3.57205689999,0.209090211509,-0.0358316232562,0.0,462.4877881811678,463.9677643716931,463.5022756556749,463.6315049206323
3.4200000000000026,-0.271424068758,9.1730141264,20.3523875301,0.569254572077,6.21100448593,0.0,0.607427510952,8.06056909517,3.49567652439,0.191581757788,-0.00685411870363,0.0,452.69974381794106,455.0259130818251,452.4398857903556,451.06753390014853
3.4800000000000026,-0.233444602093,9.6672887097,20.5628482548,0.581261530502,6.21103344202,0.0,0.658429037746,8.41504189315,3.51777946105,0.198310738384,-0.000687644260576,0.0,489.3654103357304,489.8244103928819,491.6119672329133,492.1430956465744
3.5400000000000027,-0.192967071168,10.1787952528,20.7681943155,0.594606835899,6.21485360506,0.0,0.690531068448,8.63553542352,3.32669016917,0.183879080123,-0.0234470985513,0.0,416.62454891096655,414.6292230698114,416.9791071633164,415.75538743043154
3.6000000000000028,-0.150260092998,10.7064149591,20.9661529835,0.605755176555,6.21345840554,0.0,0.733071661476,8.95156455423,3.27056953718,0.178764495585,-0.0229633286296,0.0,468.51929921867463,468.5569032945953,469.6515125883161,469.28472649757305
3.660000000000003,-0.105094915136,11.2521484757,21.1593006211,0.620625403751,6.21280585901,0.0,0.772414645001,9.23962808919,3.16636116201,0.199896295559,-0.01475751929,0.0,454.6047206525972,455.2620034304793,453.6227963025388,455.34973156741825
3.720000000000003,-0.0574862738706,11.815913096,21.3469577789,0.633401828423,6.21218926842,0.0,0.814489482651,9.55231373552,3.08744185971,0.208460209615,-0.0217630249891,0.0,468.07286538697133,467.527280612919,466.9068020788715,467.61276348329085
3.780000000000003,-0.00759679566404,12.3966457407,21.5272192427,0.646327638745,6.22119523727,0.0,0.847808577149,9.80549777465,2.92056950475,0.21444397966,0.0122342754023,0.0,435.53673646852747,438.37197606721656,436.91805529427523,437.46124090875463
3.840000000000003,0.0442721560846,12.9935876021,21.6986529116,0.659517450858,6.22214322789,0.0,0.881001326367,10.0924080778,2.79271871249,0.206900292346,0.00582735255498,0.0,455.8404642219812,455.327889751922,453.85503859176555,453.29227732555046
